Time,SP,PV,OP,Error
7308,-0.40499,-0.46152,0.77862,0.19068
7309,-0.052215,0.038295,0.3908,-0.34663
7310,0.035549,-0.13821,0.77862,0.66166
7311,0.91491,0.48044,1.4007,1.7031
7312,0.73938,0.61675,1.2084,0.50909
7313,0.87017,0.84045,1.12,0.16415
7314,1.0027,0.95579,1.2272,0.23712
7315,1.4415,1.5727,1.2736,-0.41297
7316,1.6618,1.7108,1.4659,-0.087925
7317,1.2229,1.5814,1.0361,-1.2886
7318,1.0457,0.81074,1.6802,0.95353
7319,0.43135,0.69889,0.75542,-0.99008
7320,0.12331,0.22878,0.82061,-0.39306
7321,0.035549,-0.064814,0.84381,0.38305
7322,0.73938,0.51364,1.0129,0.90046
7323,0.69464,0.9121,0.60626,-0.78444
7324,1.0027,0.64122,1.4847,1.4311
7325,1.0457,0.73559,1.5731,1.2388
7326,0.69464,0.53461,1.2924,0.64839
7327,1.1352,0.71287,1.657,1.6699
7328,1.7065,1.557,1.5731,0.66829
7329,2.4534,1.8243,2.5819,2.5323
7330,2.5859,2.5461,2.1719,0.30345
7331,2.1023,2.3067,1.9145,-0.65177
7332,1.882,2.4011,1.5499,-1.8591
7333,1.6187,2.4011,1.0361,-2.874
7334,1.7943,1.8453,1.8305,-0.087925
7335,2.2778,2.2578,2.0449,0.21058
7336,1.6187,2.2193,1.2272,-2.1841
7337,1.6618,2.0323,1.2736,-1.3085
7338,1.7495,1.8541,1.5918,-0.29356
7339,1.6187,1.5919,1.7642,0.19731
7340,0.82715,1.2826,0.84381,-1.68
7341,1.1352,1.4539,0.90569,-1.1426
7342,1.0904,1.1148,1.2924,-0.028224
7343,0.56213,0.76006,0.92889,-0.71811
7344,1.0027,0.66044,1.5079,1.3582
7345,1.0457,1.3595,0.77862,-1.1294
7346,1.3537,0.98899,1.6802,1.4643
7347,1.4862,1.2459,1.6383,0.99997
7348,1.0904,1.3438,0.99408,-0.89721
7349,1.2229,1.6601,0.73664,-1.5871
7350,1.4862,1.55,1.2736,-0.15426
7351,0.95793,1.19,0.97088,-0.82424
7352,1.0027,1.2232,0.92889,-0.77781
7353,1.266,1.1498,1.12,0.51572
7354,1.0457,1.4539,0.64824,-1.4876
7355,1.2229,1.7038,0.414,-1.7529
7356,0.91491,0.90685,0.95099,0.084545
7357,1.9698,1.3805,1.8526,2.3532
7358,1.882,1.4626,1.8957,1.7031
7359,1.6618,1.9834,1.0593,-1.1227
7360,2.0576,2.1302,1.4007,-0.15426
7361,2.1023,2.048,1.7454,0.32998
7362,0.34358,0.75656,0.67145,-1.5473
7363,0.16633,0.57131,0.19965,-1.5274
7364,0.60688,0.79151,0.3908,-0.66504
7365,0.2541,0.76006,-0.015813,-1.9055
7366,0.12331,0.14839,0.32561,-0.087925
7367,-0.096957,-0.028114,0.15766,-0.26703
7368,-0.18472,-0.092776,0.027279,-0.3599
7369,-1.1966,-1.1676,-0.25337,-0.18079
7370,-0.36025,-0.53492,0.11125,0.64176
7371,-0.36025,-0.33744,-0.12299,-0.10783
7372,0.12331,0.23752,0.049377,-0.42623
7373,0.38661,0.23403,0.54107,0.60196
7374,0.51911,0.21306,0.92889,1.1923
7375,0.16633,-0.063066,0.67145,0.88056
7376,0.7824,0.56607,0.8858,0.8673
7377,0.21108,0.054023,0.77862,0.60859
7378,0.078571,-0.017629,0.47919,0.36978
7379,-0.22946,0.45772,-0.51082,-2.6219
7380,-0.096957,0.071499,-0.037911,-0.64514
7381,0.51911,0.47869,0.30682,0.18405
7382,0.38661,0.30917,0.69023,0.31672
7383,-0.096957,-0.27453,0.58747,0.66829
7384,0.2541,0.26898,0.28362,-0.041491
7385,0.43135,0.53636,0.28362,-0.37316
7386,0.56213,0.55908,0.49908,0.044744
7387,0.91491,0.52937,1.1852,1.5174
7388,1.0027,0.57131,1.3775,1.6965
7389,1.6618,1.0414,1.8305,2.4527
7390,1.8373,1.7055,1.3576,0.60859
7391,2.1901,2.3067,1.3775,-0.31346
7392,1.4415,1.4346,1.5918,0.11108
7393,1.3537,1.9939,0.54107,-2.3499
7394,0.7824,0.74433,1.0361,0.19068
7395,0.7824,1.0204,0.60626,-0.85741
7396,1.0457,1.2529,0.64824,-0.72474
7397,1.3107,1.0676,1.1852,0.99997
7398,0.12331,0.74433,-0.037911,-2.3499
7399,0.34358,0.44549,0.37201,-0.36653
7400,0.69464,0.86142,0.28362,-0.59207
7401,0.12331,0.19208,0.34881,-0.25376
7402,-0.052215,-0.26754,0.60626,0.81423
7403,0.51911,0.44549,0.43389,0.31008
7404,-0.052215,-0.10676,0.3908,0.20395
7405,0.47437,0.15189,0.84381,1.252
7406,0.69464,0.76705,0.49908,-0.23386
7407,0.87017,0.83695,0.64824,0.17741
7408,1.0904,1.1236,0.71343,-0.061391
7409,0.47437,0.38607,0.79741,0.36315
7410,0.69464,0.70763,0.77862,-0.0083233
7411,0.34358,0.37558,0.64824,-0.10119
7412,0.21108,0.61151,0.027279,-1.5075
7413,0.078571,-0.0036479,0.52118,0.31672
7414,0.29884,0.40879,0.34881,-0.3997
7415,0.82715,0.60102,0.8858,0.9071
7416,0.6499,1.1952,-0.015813,-2.0315
7417,0.91491,0.44199,1.3576,1.8491
7418,1.1782,1.2896,0.82061,-0.35326
7419,1.3985,0.95404,1.5918,1.7694
7420,2.0145,1.7405,1.8073,1.1592
7421,1.882,1.9467,1.5918,-0.13436
7422,0.91491,1.6601,0.52118,-2.7745
7423,-0.27248,0.054023,0.32561,-1.2554
7424,-0.44801,-0.55065,0.49908,0.36315
7425,0.12331,0.036547,0.3908,0.33662
7426,-0.0091931,-0.049086,0.37201,0.15088
7427,0.035549,-0.00015271,0.34881,0.13761
7428,-0.18472,0.16063,-0.20696,-1.3218
7429,-1.0641,-1.047,-0.12299,-0.12773
7430,-0.97632,-0.87221,-0.36055,-0.45277
7431,-0.84381,-0.62754,-0.63678,-0.87068
7432,-0.62526,-0.49997,-0.40253,-0.51247
7433,-0.052215,-0.00015271,-0.015813,-0.20069
7434,0.29884,0.088975,0.49908,0.81423
7435,0.34358,0.21306,0.47919,0.51572
7436,0.43135,0.6919,0.15766,-0.96354
7437,0.6499,0.42452,0.8858,0.89383
7438,0.29884,0.047033,0.84381,0.97343
7439,0.60688,0.80724,0.19965,-0.72474
7440,0.38661,0.75132,-0.015813,-1.3616
7441,-0.27248,0.015576,-0.12299,-1.1095
7442,-0.49276,-0.44929,-0.037911,-0.19406
7443,0.035549,-0.13122,0.45599,0.63512
7444,-0.44801,-0.25705,-0.12299,-0.75127
7445,0.035549,-0.071805,0.19965,0.40959
7446,0.035549,-0.13122,0.3908,0.63512
7447,0.6499,0.57656,0.54107,0.31672
7448,0.51911,0.58355,0.37201,-0.21396
7449,0.91491,1.1498,0.30682,-0.83751
7450,0.95793,0.80899,0.79741,0.62186
7451,1.4415,1.557,0.60626,-0.35326
7452,2.2778,1.8768,1.615,1.6567
7453,2.3226,2.0131,1.8725,1.3117
7454,1.7065,2.0655,1.0361,-1.2621
7455,1.3537,2.0078,0.34881,-2.403
7456,1.7065,2.1511,0.67145,-1.5871
7457,0.69464,1.1375,0.28362,-1.6402
7458,0.60688,0.71112,0.414,-0.3599
7459,-0.0091931,0.19208,0.0040758,-0.76454
7460,-0.052215,0.055771,-0.16498,-0.41297
7461,0.56213,0.84045,-0.46772,-1.0232
7462,-0.18472,0.080237,-0.5528,-1.0166
7463,-0.0091931,0.22179,-0.61799,-0.87731
7464,0.078571,0.53811,-0.76716,-1.7397
7465,0.035549,-0.1487,0.027279,0.70146
7466,-0.0091931,0.20606,-0.48761,-0.81761
7467,0.6499,0.3983,0.15766,0.99333
7468,0.56213,0.36684,0.13446,0.77443
7469,0.60688,0.39481,0.414,0.84076
7470,0.16633,0.52762,-0.33734,-1.3616
7471,0.035549,-0.14695,0.092469,0.69483
7472,0.035549,0.10296,-0.12299,-0.25376
7473,-0.40499,-0.42482,-0.40253,0.051378
7474,0.16633,0.24801,-0.44563,-0.3002
7475,-0.052215,0.24102,-0.68318,-1.1161
7476,0.078571,-0.12074,-0.099787,0.76116
7477,0.69464,0.35811,0.3908,1.3184
7478,0.38661,0.78627,-0.36055,-1.4942
7479,0.6499,0.71462,0.049377,-0.20733
7480,1.266,0.9855,0.67145,1.1393
7481,1.3107,1.4294,0.37201,-0.37316
7482,1.9268,1.7457,1.0129,0.80096
7483,1.6618,1.7177,0.92889,-0.11446
7484,1.2229,1.3892,0.82061,-0.5589
7485,0.078571,0.1449,0.3908,-0.24713
7486,-0.40499,-0.35666,-0.0578,-0.20733
7487,-0.5375,-0.77609,-0.0578,0.87393
7488,-0.62526,-0.80405,-0.31414,0.64176
7489,-1.0211,-1.033,-0.65998,-0.014957
7490,-0.88855,-1.2305,-0.37933,1.2454
7491,0.035549,-0.41084,-0.0578,1.6965
7492,-0.9333,-0.50521,-1.2158,-1.68
7493,-1.2844,-1.2654,-0.85224,-0.14763
7494,-1.5476,-1.033,-1.6036,-2.0448
7495,-1.2844,-1.199,-1.2158,-0.3997
7496,-0.66828,-1.2305,-0.31414,2.0945
7497,0.2541,0.061013,-0.29536,0.74789
7498,0.21108,-0.17666,0.34881,1.4842
7499,-0.22946,0.26374,-0.76716,-1.8856
7500,-0.80079,-0.49123,-0.70197,-1.2222
7501,-0.66828,-0.66949,-0.5296,-0.034857
7502,-0.1417,0.30568,-0.87434,-1.7065
7503,-0.49276,-0.28152,-0.57601,-0.83087
7504,-0.5375,-0.82852,-0.099787,1.0729
7505,-0.58052,-0.4423,-0.5296,-0.5589
7506,-1.0641,-0.75687,-0.93953,-1.2289
7507,-0.88855,-1.0837,-0.42242,0.68819
7508,-0.40499,-0.57511,-0.42242,0.62186
7509,-0.18472,-0.03161,-0.51082,-0.59207
7510,-0.096957,0.083732,-0.36055,-0.69157
7511,-0.36025,-0.019376,-0.65998,-1.3151
7512,0.035549,-0.024619,-0.0578,0.23048
7513,0.56213,0.43325,0.32561,0.52235
7514,0.95793,0.38432,1.2084,2.2338
7515,1.3537,0.95404,1.2504,1.597
7516,1.4415,1.5989,0.71343,-0.51247
7517,1.4862,1.4556,1.2084,0.20395
7518,1.0904,1.7317,0.34881,-2.3698
7519,0.43135,0.26898,0.95099,0.64176
7520,0.6499,0.56258,0.73664,0.36978
7521,0.7824,0.52937,0.82061,1.0066
7522,1.0457,1.2616,0.30682,-0.75791
7523,0.73938,0.52762,0.92889,0.8474
7524,0.60688,0.4752,0.69023,0.53562
7525,1.3107,1.342,0.73664,-0.041491
7526,0.38661,0.23927,0.79741,0.58206
7527,1.1782,0.74433,1.1432,1.7164
7528,0.7824,1.2232,0.092469,-1.6269
7529,1.1352,1.2197,0.62946,-0.25376
7530,0.51911,0.33888,0.8858,0.71473
7531,0.2541,0.16762,0.56427,0.34325
7532,0.078571,0.13441,0.24163,-0.20733
7533,0.12331,0.16762,0.26484,-0.16089
7534,0.91491,0.94705,0.28362,-0.068025
7535,0.7824,0.78627,0.45599,0.031478
7536,0.82715,1.0519,0.37201,-0.80434
7537,1.4862,1.6356,0.64824,-0.4793
7538,0.7824,1.0973,0.32561,-1.1493
7539,1.0904,1.2511,0.54107,-0.54563
7540,0.6499,1.1725,0.11125,-1.9453
7541,0.38661,0.67268,0.17644,-1.063
7542,0.7824,0.50665,0.95099,1.0928
7543,1.4862,1.1078,1.3576,1.524
7544,2.0145,1.9974,1.1665,0.18405
7545,2.4103,2.4797,1.4007,-0.12109
7546,1.8373,2.1704,1.0593,-1.1559
7547,1.2229,1.01,1.5499,0.88056
7548,0.43135,0.54335,0.79741,-0.3997
7549,-0.22946,0.017323,0.19965,-0.95028
7550,-0.0091931,-0.11724,0.37201,0.40959
7551,0.035549,-0.13647,0.32561,0.65502
7552,0.035549,-0.20462,0.45599,0.91373
7553,0.21108,-0.063066,0.58747,1.053
7554,-0.58052,-0.18365,-0.36055,-1.5407
7555,-0.9333,-0.64152,-0.65998,-1.1625
7556,0.078571,-0.10676,0.13446,0.70809
7557,-0.052215,-0.30598,0.34881,0.96016
7558,0.51911,1.0851,-0.40253,-2.1178
7559,-0.1417,-0.049086,0.069266,-0.3599
7560,0.38661,0.68141,0.069266,-1.0962
7561,0.82715,0.78627,0.60626,0.20395
7562,0.29884,0.64297,0.19965,-1.2886
7563,0.69464,0.64821,0.69023,0.21721
7564,0.078571,0.0033425,0.69023,0.29018
7565,0.16633,0.095966,0.54107,0.27692
7566,-0.18472,0.23053,-0.23017,-1.5871
7567,-0.71303,-0.22909,-0.5296,-1.879
7568,0.12331,0.12917,0.049377,-0.014957
7569,0.29884,-0.010638,0.67145,1.1923
7570,-0.22946,0.18859,-0.20696,-1.6004
7571,0.21108,0.16063,0.32561,0.20395
7572,0.56213,0.9121,-0.14619,-1.2952
7573,1.1782,0.69015,1.1852,1.922
7574,1.3537,1.183,0.97088,0.72799
7575,0.82715,1.2686,0.24163,-1.6269
7576,1.531,1.5517,0.8637,0.011577
7577,1.0904,0.94705,1.2924,0.60859
7578,1.0027,1.2704,0.60626,-0.95691
7579,1.266,1.0676,1.1852,0.82749
7580,1.6187,1.5762,1.12,0.25702
7581,1.531,1.6251,0.99408,-0.26703
7582,1.3107,1.4276,0.95099,-0.36653
7583,1.0027,1.3735,0.62946,-1.3483
7584,1.0457,1.3805,0.52118,-1.209
7585,0.91491,1.003,0.92889,-0.2803
7586,1.0027,1.0991,0.8637,-0.30683
7587,0.69464,0.73209,0.77862,-0.10119
7588,0.6499,0.7286,0.67145,-0.2604
7589,0.38661,0.58704,0.37201,-0.73801
7590,1.3107,1.314,0.77862,0.064645
7591,1.0457,1.0537,0.75542,0.031478
7592,0.87017,0.69889,1.0129,0.70146
7593,1.3537,1.2546,0.90569,0.45602
7594,1.0027,0.58704,1.3576,1.6368
7595,0.69464,1.1812,0.34881,-1.806
7596,0.51911,0.89986,0.32561,-1.4146
7597,-0.052215,0.64996,-0.29536,-2.6683
7598,0.6499,0.69889,0.3908,-0.14763
7599,0.51911,0.63598,0.414,-0.41297
7600,1.0457,0.87715,0.90569,0.70146
7601,0.6499,0.61151,0.79741,0.18405
7602,1.1352,1.0746,0.92889,0.29682
7603,1.2229,0.96977,1.2272,1.0331
7604,1.0457,0.73734,1.3576,1.2321
7605,1.574,1.1795,1.657,1.5903
7606,1.8373,1.9292,1.2504,-0.2405
7607,2.1901,2.2875,1.4847,-0.2405
7608,2.1901,1.8383,2.3023,1.4643
7609,1.531,1.4906,1.7642,0.24375
7610,0.87017,1.2494,0.82061,-1.3881
7611,-0.1417,0.23403,0.32561,-1.4345
7612,0.16633,0.37383,0.21843,-0.77781
7613,-0.052215,-0.091028,0.47919,0.14425
7614,0.035549,-0.20287,0.64824,0.9071
7615,0.16633,0.26548,0.21843,-0.36653
7616,0.60688,0.44199,0.77862,0.66166
7617,-0.49276,-0.3322,0.11125,-0.6385
7618,-1.1518,-0.7656,-0.48761,-1.534
7619,-0.88855,-1.2724,0.13446,1.4046
7620,-0.40499,-0.49123,-0.081003,0.30345
7621,0.035549,-0.066562,0.13446,0.38969
7622,0.7824,0.46646,0.75542,1.2454
7623,0.60688,0.38956,0.73664,0.86066
7624,0.035549,-0.091028,0.60626,0.48255
7625,-0.0091931,0.20082,0.069266,-0.79771
7626,-0.18472,0.013828,0.092469,-0.76454
7627,0.51911,-0.042095,1.12,2.1608
7628,0.2541,-0.22734,1.0129,1.8424
7629,0.16633,0.38956,0.049377,-0.83751
7630,-0.27248,0.047033,-0.12299,-1.2289
7631,-0.1417,-0.11375,0.15766,-0.11446
7632,-0.052215,-0.40385,0.67145,1.3316
7633,-0.0091931,-0.0071431,0.26484,-0.0083233
7634,-0.096957,0.20956,-0.081003,-1.1692
7635,0.60688,0.5451,0.47919,0.27028
7636,0.69464,0.29694,1.0361,1.5505
7637,1.3985,1.2354,0.92889,0.70146
7638,1.0027,0.90511,1.0129,0.42949
7639,0.73938,1.134,0.49908,-1.4544
7640,2.0145,1.7824,1.4659,0.99997
7641,1.3107,1.342,1.0593,-0.041491
7642,1.0027,0.84394,1.2736,0.66166
7643,1.2229,1.4626,0.69023,-0.83751
7644,1.4862,1.4241,1.0361,0.32335
7645,0.91491,0.94006,0.82061,-0.041491
7646,0.6499,0.46995,0.97088,0.72136
7647,0.51911,0.1816,1.0361,1.3117
7648,0.95793,0.74433,0.8858,0.8673
7649,0.56213,0.20432,1.0593,1.3913
7650,0.38661,0.45422,0.60626,-0.23386
7651,0.82715,0.66568,0.8637,0.66166
7652,1.3537,1.3071,1.0129,0.25702
7653,1.0457,1.1777,0.99408,-0.4395
7654,0.078571,0.37383,0.47919,-1.1161
7655,0.12331,0.0068377,0.69023,0.44939
7656,0.29884,0.59578,0.19965,-1.1095
7657,0.69464,0.79676,0.414,-0.34663
7658,0.7824,0.5451,1.0361,0.9469
7659,0.6499,0.28645,1.1665,1.4179
7660,0.56213,0.094218,1.2272,1.8092
7661,0.7824,0.36859,1.2084,1.6169
7662,0.34358,0.46471,0.62946,-0.4395
7663,1.266,1.2669,0.95099,0.071278
7664,0.87017,0.95753,0.79741,-0.2803
7665,0.73938,1.017,0.56427,-1.01
7666,0.69464,0.62549,0.99408,0.30345
7667,0.51911,1.0012,0.17644,-1.7994
7668,1.3985,1.2441,1.0781,0.66829
7669,1.6187,1.6513,1.1852,-0.028224
7670,2.0576,1.9939,1.5731,0.36315
7671,2.3656,2.1022,2.1101,1.1393
7672,1.2229,1.3717,1.4659,-0.49257
7673,1.0904,1.3245,1.2084,-0.82424
7674,0.035549,0.27422,0.75542,-0.90384
7675,-0.36025,0.20432,-0.16498,-2.1642
7676,-0.5375,-0.036852,-0.42242,-1.932
7677,-0.44801,-0.24307,-0.16498,-0.80434
7678,0.51911,0.20781,0.75542,1.2122
7679,-0.052215,-0.084038,0.414,0.11771
7680,-0.44801,-0.36365,0.13446,-0.34663
7681,-0.22946,-0.59609,0.60626,1.3781
7682,-0.9333,-0.9159,0.0040758,-0.12109
7683,0.12331,-0.27278,0.56427,1.5107
7684,0.34358,0.11694,0.58747,0.88056
7685,-0.0091931,-0.15744,0.60626,0.56216
7686,0.51911,0.56083,0.3908,-0.12773
7687,0.34358,0.69889,0.0040758,-1.3284
7688,-0.1417,0.061013,0.069266,-0.77781
7689,0.12331,0.19383,0.414,-0.2604
7690,0.078571,0.19733,0.28362,-0.44613
7691,0.2541,-0.096271,0.8637,1.3449
7692,0.38661,0.29869,0.60626,0.35652
7693,0.34358,0.21306,0.73664,0.51572
7694,-0.052215,-0.30424,0.84381,0.95353
7695,-0.5375,-0.64502,0.3908,0.37642
7696,-0.1417,-0.26928,0.45599,0.47592
7697,0.21108,-0.047338,0.82061,0.99333
7698,-0.27248,-0.38812,0.60626,0.42285
7699,0.69464,0.60976,0.69023,0.36315
7700,1.1782,0.88763,1.4007,1.1724
7701,0.51911,0.615,0.90569,-0.33336
7702,1.4415,1.7422,0.69023,-1.0564
7703,1.7495,1.8086,1.2924,-0.12109
7704,1.4415,1.6286,1.2504,-0.62524
7705,1.574,1.2511,1.8725,1.3184
7706,1.8373,1.6076,1.8305,0.98006
7707,1.7065,1.6356,1.7874,0.36978
7708,1.0904,1.5273,1.0593,-1.5937
7709,1.0027,1.1148,1.1432,-0.36653
7710,0.87017,1.3577,0.60626,-1.7994
7711,0.95793,1.2739,0.67145,-1.1426
7712,0.2541,0.24975,0.8858,0.031478
7713,0.38661,0.87365,0.32561,-1.8259
7714,0.60688,0.802,0.49908,-0.70484
7715,0.95793,1.349,0.414,-1.4279
7716,1.0027,0.92433,1.1432,0.35652
7717,1.0027,1.2267,0.75542,-0.79107
7718,0.7824,1.19,0.54107,-1.5009
7719,0.87017,0.6884,1.2924,0.74126
7720,0.95793,0.81598,1.2272,0.59532
7721,0.6499,0.84744,0.73664,-0.71147
7722,0.60688,0.70064,0.71343,-0.3201
7723,0.69464,0.67967,0.90569,0.097812
7724,0.69464,0.45422,1.2736,0.95353
7725,0.82715,1.0519,0.73664,-0.80434
7726,1.0027,0.5451,1.5499,1.796
7727,1.4415,1.2826,1.4007,0.68819
7728,0.47437,0.69539,0.90569,-0.81097
7729,1.3107,1.2669,1.1852,0.24375
7730,1.0904,1.0082,1.4007,0.37642
7731,1.0457,1.01,1.3576,0.19731
7732,1.7495,1.6443,1.5499,0.50245
7733,1.9268,1.6076,2.0449,1.325
7734,2.2331,1.8768,2.3244,1.4842
7735,1.7943,2.3242,1.2084,-1.9055
7736,1.3537,1.8156,1.12,-1.6733
7737,1.0457,1.1935,1.2736,-0.4992
7738,0.34358,0.75132,0.71343,-1.5274
7739,0.69464,0.81773,0.82061,-0.42623
7740,0.6499,0.28121,1.3355,1.4378
7741,0.7824,0.60801,1.1432,0.70809
7742,-0.36025,-0.12948,0.37201,-0.89721
7743,-0.71303,-0.56638,-0.0578,-0.5987
7744,-0.62526,-0.53492,-0.14619,-0.3798
7745,-0.096957,-0.39511,0.58747,1.126
7746,0.16633,0.088975,0.49908,0.30345
7747,0.69464,0.57481,0.82061,0.49582
7748,1.3985,0.79151,1.7222,2.3864
7749,0.60688,0.90511,0.69023,-1.0962
7750,0.87017,1.0571,0.77862,-0.6584
7751,1.0457,1.0432,1.0593,0.071278
7752,-0.096957,0.29869,0.414,-1.5075
7753,0.56213,0.37733,1.0129,0.73463
7754,0.34358,0.61151,0.414,-0.99671
7755,1.266,1.2389,0.90569,0.17741
7756,-0.052215,-0.028114,0.69023,-0.094559
7757,0.16633,0.50665,0.26484,-1.282
7758,-0.31723,-0.17841,0.30682,-0.54563
7759,0.29884,0.4018,0.3908,-0.37316
7760,0.73938,1.0117,0.414,-0.99008
7761,0.60688,0.68666,0.67145,-0.26703
7762,0.56213,0.11694,1.2504,1.723
7763,0.95793,0.51364,1.4659,1.7429
7764,2.0145,1.4346,2.0029,2.32
7765,2.3226,1.6793,2.5399,2.5787
7766,2.2778,1.8943,2.4515,1.5903
7767,2.4103,2.3609,2.0868,0.32998
7768,1.4862,1.8069,1.4659,-1.1294
7769,0.82715,0.96103,1.3775,-0.4594
7770,0.82715,1.155,0.84381,-1.1957
7771,0.91491,1.0676,1.0129,-0.52573
7772,-0.1417,-0.13647,0.8858,-0.028224
7773,0.7824,0.90161,0.75542,-0.40633
7774,1.1352,0.96802,1.3156,0.70146
7775,1.1782,1.1533,1.2272,0.16415
7776,0.95793,1.4608,0.47919,-1.8524
7777,0.73938,0.66568,1.1852,0.32335
7778,0.56213,0.99249,0.45599,-1.6004
7779,0.51911,0.90511,0.37201,-1.4345
7780,0.95793,0.95753,0.8637,0.058011
7781,0.87017,0.57131,1.3576,1.1857
7782,0.56213,0.615,0.95099,-0.16753
7783,0.82715,0.88239,0.8858,-0.16089
7784,0.56213,0.53986,0.8858,0.11771
7785,-0.052215,-0.1487,0.73664,0.36315
7786,0.69464,0.84219,0.56427,-0.5191
7787,1.0027,0.72685,1.2924,1.1061
7788,0.6499,1.1131,0.43389,-1.7198
7789,0.51911,0.6884,0.75542,-0.61197
7790,0.38661,0.33014,0.95099,0.23712
7791,0.87017,0.72161,1.1852,0.61522
7792,1.266,1.6356,0.62946,-1.3284
7793,1.0904,0.89287,1.3355,0.81423
7794,1.1352,0.90685,1.4007,0.93363
7795,1.531,1.1183,1.7642,1.6567
7796,1.7943,1.9816,1.1665,-0.60534
7797,1.531,1.7964,1.1665,-0.91711
7798,1.0904,1.363,1.1432,-0.97018
7799,-0.1417,0.07849,0.64824,-0.84414
7800,-0.44801,-0.13122,0.049377,-1.2289
7801,-0.58052,-0.51045,0.24163,-0.3002
7802,-0.62526,-0.67123,0.17644,0.13761
7803,0.12331,0.055771,0.3908,0.26365
7804,-0.62526,-0.16967,-0.36055,-1.7662
7805,-1.1518,-0.7324,-0.5528,-1.6601
7806,-1.5924,-1.4821,-0.61799,-0.51247
7807,-0.97632,-1.0959,-0.33734,0.39632
7808,0.34358,-0.017629,0.414,1.3913
7809,0.29884,0.30393,0.28362,-0.0016898
7810,0.47437,0.55559,0.45599,-0.2803
7811,0.38661,0.51889,0.49908,-0.4793
7812,-0.22946,-0.4056,0.69023,0.65502
7813,-0.0091931,-0.34967,0.79741,1.2918
7814,0.035549,-0.26754,0.75542,1.1525
7815,0.035549,0.11694,0.24163,-0.30683
7816,0.12331,0.27073,0.28362,-0.55227
7817,0.29884,0.41403,0.37201,-0.4196
7818,0.43135,0.20606,0.99408,0.88056
7819,-0.27248,-0.46851,0.79741,0.72799
7820,-0.44801,-0.2588,-0.015813,-0.74464
7821,-0.62526,-0.90017,0.37201,1.0066
7822,0.6499,0.25675,0.82061,1.5306
7823,0.73938,0.49442,1.0129,0.97343
7824,0.16633,0.33714,0.60626,-0.6385
7825,0.078571,0.087228,0.64824,-0.028224
7826,0.16633,-0.052581,0.84381,0.84076
7827,0.38661,0.015576,1.1013,1.4311
7828,1.6187,1.3473,1.3576,1.126
7829,1.7943,1.3997,1.8957,1.6036
7830,1.4862,1.3752,1.5731,0.50909
7831,1.8373,1.4469,2.0449,1.5903
7832,1.0904,1.0344,1.5731,0.27692
7833,0.6499,0.73209,1.1013,-0.27366
7834,1.0457,0.92084,1.3576,0.53562
7835,0.87017,0.89986,1.1852,-0.061391
7836,1.0027,0.82472,1.4007,0.73463
7837,0.73938,0.86142,0.90569,-0.4196
7838,0.29884,0.42976,0.77862,-0.4793
7839,0.95793,0.9121,1.0593,0.23048
7840,0.73938,0.99598,0.64824,-0.93038
7841,0.73938,0.75307,0.8858,-0.0083233
7842,1.2229,1.0082,1.3156,0.8872
7843,0.56213,0.56607,1.1432,0.018211
7844,0.82715,0.59229,1.3576,0.94026
7845,1.0904,0.68666,1.6383,1.597
7846,0.82715,0.46296,1.5918,1.4311
7847,0.69464,0.60102,1.3156,0.39632
7848,0.29884,0.46296,0.8858,-0.60534
7849,0.82715,1.0379,0.79741,-0.75127
7850,0.69464,1.0344,0.73664,-1.2488
7851,1.1352,1.2634,1.1013,-0.4196
7852,0.7824,0.52238,1.6802,1.0331
7853,0.56213,0.63248,1.2924,-0.23386
7854,0.91491,0.5853,1.8073,1.3051
7855,0.69464,1.197,0.79741,-1.8657
7856,0.87017,0.72685,1.4659,0.59532
7857,0.6499,0.49791,1.3576,0.61522
7858,1.4862,1.1008,1.7222,1.5505
7859,2.6736,2.3451,2.1719,1.4046
7860,2.7614,2.63,2.4515,0.66166
7861,2.4103,2.3469,2.4935,0.38305
7862,2.3226,2.3888,2.3863,-0.11446
7863,1.6187,2.3766,1.2736,-2.7811
7864,1.2229,1.5482,1.4228,-1.1625
7865,-0.1417,0.21306,0.71343,-1.3549
7866,-0.44801,0.017323,0.092469,-1.7927
7867,0.16633,0.16063,0.49908,0.031478
7868,0.38661,0.94705,-0.16498,-2.1045
7869,0.51911,0.58005,0.54107,-0.20069
7870,0.47437,0.2148,1.0781,1.0132
7871,-0.62526,-0.43006,0.21843,-0.77781
7872,-0.66828,-0.41783,-0.29536,-0.99008
7873,0.035549,-0.37938,0.73664,1.5771
7874,0.82715,0.69539,0.67145,0.54889
7875,0.91491,0.70588,1.0593,0.8474
7876,0.56213,0.62549,0.77862,-0.20733
7877,0.078571,0.24626,0.45599,-0.63187
7878,0.43135,0.74083,0.21843,-1.1493
7879,0.87017,0.77578,0.8858,0.40959
7880,0.56213,1.0834,0.17644,-1.9453
7881,0.73938,1.4154,-0.081003,-2.5224
7882,0.16633,0.12742,0.60626,0.15751
7883,0.21108,0.27946,0.45599,-0.24713
7884,-0.0091931,0.27247,-0.037911,-1.0697
7885,-0.18472,-0.089281,0.24163,-0.37316
7886,-0.22946,-0.071805,-0.015813,-0.61197
7887,0.2541,0.24801,0.26484,0.038111
7888,0.29884,-0.043843,0.82061,1.3184
7889,0.29884,0.17636,0.56427,0.48255
7890,0.56213,0.59229,0.34881,-0.081292
