Time,PV
4966,1.0079
4967,1.29
4968,1.29
4969,0.71902
4970,1.29
4971,1.29
4972,1.29
4973,1.29
4974,1.29
4975,1.29
4976,1.29
4977,1.29
4978,1.0079
4979,1.29
4980,1.29
4981,1.29
4982,1.0079
4983,1.0079
4984,1.0079
4985,1.0079
4986,1.0079
4987,1.0079
4988,1.0079
4989,1.0079
4990,1.29
4991,1.0079
4992,1.29
4993,1.29
4994,1.0079
4995,1.29
4996,1.0079
4997,1.29
4998,1.29
4999,1.0079
5000,1.29
5001,1.5789
5002,1.29
5003,1.29
5004,1.5789
5005,1.29
5006,1.0079
5007,1.29
5008,1.0079
5009,1.0079
5010,0.71902
5011,0.43011
5012,1.0079
5013,1.0079
5014,0.71902
5015,1.0079
5016,1.0079
5017,1.0079
5018,0.71902
5019,0.43011
5020,0.43011
5021,0.43011
5022,0.43011
5023,0.43011
5024,0.71902
5025,1.0079
5026,0.71902
5027,0.43011
5028,0.43011
5029,0.43011
5030,0.43011
5031,0.43011
5032,0.43011
5033,0.43011
5034,0.43011
5035,0.43011
5036,0.71902
5037,0.43011
5038,0.71902
5039,0.71902
5040,0.43011
5041,1.0079
5042,1.0079
5043,1.0079
5044,1.0079
5045,1.0079
5046,0.71902
5047,1.0079
5048,1.0079
5049,1.29
5050,1.0079
5051,1.0079
5052,1.0079
5053,1.0079
5054,1.5789
5055,1.29
5056,1.5789
5057,1.5789
5058,1.5789
5059,1.5789
5060,1.29
5061,1.29
5062,1.29
5063,1.0079
5064,1.29
5065,1.5789
5066,1.29
5067,1.29
5068,1.0079
5069,1.29
5070,1.29
5071,1.0079
5072,1.0079
5073,1.0079
5074,1.29
5075,1.0079
5076,1.0079
5077,0.71902
5078,0.71902
5079,0.43011
5080,0.43011
5081,0.71902
5082,0.71902
5083,0.43011
5084,1.0079
5085,1.0079
5086,0.71902
5087,0.71902
5088,0.43011
5089,1.0079
5090,1.0079
5091,1.0079
5092,1.0079
5093,0.71902
5094,1.0079
5095,0.71902
5096,0.43011
5097,0.71902
5098,0.71902
5099,0.71902
5100,0.43011
5101,0.71902
5102,1.0079
5103,1.0079
5104,1.0079
5105,1.0079
5106,1.29
5107,1.0079
5108,0.71902
5109,1.0079
5110,1.0079
5111,1.29
5112,1.29
5113,1.0079
5114,1.0079
5115,1.29
5116,1.0079
5117,1.0079
5118,1.0079
5119,1.0079
5120,1.29
5121,1.0079
5122,0.43011
5123,0.71902
5124,1.0079
5125,1.0079
5126,0.71902
5127,1.0079
5128,1.0079
5129,1.0079
5130,1.0079
5131,1.0079
5132,1.0079
5133,1.29
5134,1.0079
5135,1.0079
5136,0.71902
5137,1.0079
5138,1.0079
5139,1.0079
5140,0.43011
5141,0.43011
5142,0.43011
5143,0.43011
5144,0.43011
5145,0.43011
5146,0.43011
5147,0.71902
5148,0.43011
5149,0.43011
5150,0.71902
5151,0.71902
5152,0.43011
5153,0.43011
5154,0.71902
5155,0.43011
5156,1.0079
5157,0.43011
5158,0.43011
5159,1.0079
5160,0.71902
5161,0.43011
5162,0.43011
5163,1.0079
5164,1.0079
5165,1.0079
5166,0.71902
5167,1.0079
5168,1.0079
5169,1.0079
5170,1.0079
5171,1.0079
5172,0.43011
5173,0.71902
5174,0.71902
5175,0.43011
5176,1.0079
5177,1.0079
5178,0.71902
5179,1.0079
5180,1.0079
5181,1.0079
5182,0.71902
5183,0.71902
5184,0.43011
5185,0.43011
5186,0.71902
5187,0.43011
5188,0.43011
5189,0.43011
5190,0.43011
5191,0.43011
5192,0.43011
5193,0.43011
5194,0.43011
5195,0.43011
5196,0.43011
5197,0.43011
5198,0.43011
5199,0.14807
5200,0.71902
5201,0.71902
5202,0.71902
5203,0.43011
5204,1.0079
5205,0.71902
5206,1.0079
5207,0.71902
5208,0.71902
5209,0.43011
5210,0.71902
5211,0.71902
5212,0.43011
5213,0.43011
5214,0.43011
5215,0.43011
5216,0.43011
5217,0.43011
5218,0.43011
5219,0.43011
5220,0.43011
5221,0.43011
5222,0.71902
5223,1.0079
5224,0.71902
5225,0.43011
5226,0.43011
5227,1.0079
5228,0.43011
5229,0.43011
5230,0.43011
5231,0.43011
5232,0.43011
5233,0.43011
5234,0.43011
5235,0.43011
5236,0.71902
5237,0.43011
5238,0.43011
5239,0.71902
5240,1.0079
5241,1.0079
5242,1.0079
5243,1.0079
5244,1.0079
5245,1.0079
5246,1.29
5247,1.0079
5248,1.0079
5249,1.0079
5250,1.0079
5251,1.0079
5252,1.0079
5253,1.0079
5254,1.0079
5255,1.29
5256,1.0079
5257,1.0079
5258,1.0079
5259,1.0079
5260,1.0079
5261,1.0079
5262,1.29
5263,1.0079
5264,1.0079
5265,1.29
5266,1.29
5267,1.29
5268,1.5789
5269,1.29
5270,1.29
5271,1.0079
5272,1.29
5273,1.29
5274,1.29
5275,1.29
5276,1.0079
5277,1.0079
5278,1.0079
5279,0.71902
5280,1.0079
5281,1.0079
5282,1.0079
5283,1.0079
5284,1.0079
5285,1.29
5286,1.29
5287,1.0079
5288,1.0079
5289,1.0079
5290,1.0079
5291,1.29
5292,1.29
5293,1.29
5294,1.5789
5295,1.29
5296,1.0079
5297,1.0079
5298,1.29
5299,1.0079
5300,1.5789
5301,1.29
5302,1.5789
5303,1.5789
5304,1.5789
5305,1.5789
5306,1.5789
5307,1.5789
5308,1.5789
5309,1.5789
5310,1.8678
5311,1.8678
5312,1.5789
5313,1.8678
5314,1.8678
5315,1.8678
5316,1.8678
5317,1.29
5318,1.8678
5319,1.5789
5320,1.5789
5321,1.8678
5322,2.1498
5323,1.8678
5324,1.8678
5325,1.8678
5326,1.8678
5327,1.8678
5328,1.8678
5329,1.8678
5330,2.1498
5331,2.1498
5332,1.8678
5333,2.1498
5334,1.8678
5335,1.8678
5336,2.1498
5337,1.8678
5338,2.1498
5339,2.1498
5340,2.1498
5341,1.5789
5342,1.5789
5343,1.5789
5344,1.29
5345,1.29
5346,1.29
5347,1.5789
5348,1.5789
5349,1.5789
5350,1.5789
5351,1.5789
5352,1.5789
5353,1.29
5354,1.29
5355,1.0079
5356,1.29
5357,1.5789
5358,1.29
5359,1.29
5360,1.29
5361,1.5789
5362,1.29
5363,1.29
5364,1.5789
5365,1.5789
5366,1.5789
5367,1.29
5368,1.29
5369,1.8678
5370,1.5789
5371,1.8678
5372,1.8678
5373,1.5789
5374,1.8678
5375,1.5789
5376,1.8678
5377,1.5789
5378,1.8678
5379,1.8678
5380,2.1498
5381,1.8678
5382,1.8678
5383,1.8678
5384,2.1498
5385,1.8678
5386,1.5789
5387,1.8678
5388,1.8678
5389,1.8678
5390,1.5789
5391,1.29
5392,1.5789
5393,1.29
5394,1.29
5395,1.29
5396,1.29
5397,1.5789
5398,1.5789
5399,1.29
5400,1.5789
5401,1.29
5402,1.5789
5403,1.29
5404,1.5789
5405,1.29
5406,1.29
5407,1.29
5408,1.29
5409,0.71902
5410,1.0079
5411,0.43011
5412,0.43011
5413,0.43011
5414,0.71902
5415,0.71902
5416,0.71902
5417,0.43011
5418,0.43011
5419,0.14807
5420,0.43011
5421,0.43011
5422,0.43011
5423,0.71902
5424,0.43011
5425,0.43011
5426,0.43011
5427,0.43011
5428,0.43011
5429,0.43011
5430,0.14807
5431,0.43011
5432,0.43011
5433,0.43011
5434,0.43011
5435,0.14807
5436,0.43011
5437,0.43011
5438,0.43011
5439,0.43011
5440,0.43011
5441,0.71902
5442,0.71902
5443,0.71902
5444,0.71902
5445,1.0079
5446,1.0079
5447,0.71902
5448,1.0079
5449,0.43011
5450,1.0079
5451,0.71902
5452,0.71902
5453,1.0079
5454,0.43011
5455,0.43011
5456,0.43011
5457,0.43011
5458,0.43011
5459,1.0079
5460,0.71902
5461,0.43011
5462,0.43011
5463,0.43011
5464,0.43011
5465,0.43011
5466,0.43011
5467,0.14807
5468,0.14807
5469,0.14807
5470,0.14807
5471,0.14807
5472,0.43011
5473,0.14807
5474,0.14807
5475,0.14807
5476,0.43011
5477,0.14807
5478,0.14807
5479,0.43011
5480,0.43011
5481,0.43011
5482,0.43011
5483,0.14807
5484,0.43011
5485,0.43011
5486,0.43011
5487,0.43011
5488,0.43011
5489,0.14807
5490,0.43011
5491,0.43011
5492,0.43011
5493,0.71902
5494,0.43011
5495,0.14807
5496,0.43011
5497,0.43011
5498,0.71902
5499,0.43011
5500,0.43011
5501,0.43011
5502,0.43011
5503,0.14807
5504,0.14807
5505,0.14807
5506,0.43011
5507,0.43011
5508,-0.14084
5509,0.14807
5510,0.14807
5511,0.14807
5512,0.14807
5513,0.14807
5514,0.14807
5515,0.14807
5516,-0.14084
5517,-0.14084
5518,-0.14084
5519,-0.14084
5520,-0.14084
5521,0.14807
5522,0.14807
5523,0.14807
5524,0.14807
5525,0.14807
5526,0.14807
5527,0.14807
5528,0.14807
5529,0.43011
5530,0.14807
5531,-0.14084
5532,0.14807
5533,0.43011
5534,0.43011
5535,0.71902
5536,0.43011
5537,0.43011
5538,0.71902
5539,0.43011
5540,0.43011
5541,0.43011
5542,0.43011
5543,0.43011
5544,0.43011
5545,0.43011
5546,0.43011
5547,0.43011
5548,0.43011
5549,0.43011
5550,0.14807
5551,0.43011
5552,0.43011
5553,0.43011
5554,0.71902
5555,0.71902
5556,0.71902
5557,1.0079
5558,0.71902
5559,0.71902
5560,1.0079
5561,1.0079
5562,0.43011
5563,0.71902
5564,0.43011
5565,0.43011
5566,0.43011
5567,0.71902
5568,0.43011
5569,0.71902
5570,0.71902
5571,1.0079
5572,0.71902
5573,0.43011
5574,1.0079
5575,0.71902
5576,0.71902
5577,0.71902
5578,0.71902
5579,0.71902
5580,1.0079
5581,0.71902
5582,0.71902
5583,0.71902
5584,0.43011
5585,0.43011
5586,0.71902
5587,1.0079
5588,0.71902
5589,0.43011
5590,1.0079
5591,0.43011
5592,1.0079
5593,1.0079
5594,1.0079
5595,1.0079
5596,1.0079
5597,1.0079
5598,1.0079
5599,1.0079
5600,1.29
5601,1.29
5602,1.0079
5603,1.0079
5604,1.29
5605,1.29
5606,1.29
5607,1.0079
5608,1.0079
5609,1.0079
5610,0.43011
5611,0.43011
5612,1.0079
5613,1.0079
5614,0.43011
5615,1.0079
5616,1.0079
5617,0.71902
5618,1.0079
5619,1.0079
5620,0.71902
5621,0.71902
5622,1.0079
5623,1.0079
5624,1.0079
5625,1.0079
5626,0.71902
5627,0.43011
5628,1.0079
5629,1.0079
5630,0.71902
5631,1.29
5632,1.0079
5633,1.0079
5634,0.71902
5635,0.71902
5636,1.0079
5637,1.0079
5638,0.71902
5639,0.43011
5640,0.71902
5641,1.0079
5642,0.71902
5643,1.0079
5644,1.0079
5645,1.0079
5646,1.0079
5647,1.29
5648,1.0079
5649,1.29
5650,1.29
5651,1.29
5652,1.29
5653,1.0079
5654,1.0079
5655,1.0079
5656,1.0079
5657,1.0079
5658,1.0079
5659,1.0079
5660,1.0079
5661,1.0079
5662,1.0079
5663,1.0079
5664,1.0079
5665,1.0079
5666,1.0079
5667,1.0079
5668,1.29
5669,1.29
5670,1.0079
5671,1.0079
5672,1.0079
5673,1.0079
5674,1.0079
5675,1.0079
5676,1.0079
5677,0.71902
5678,1.0079
5679,0.71902
5680,1.0079
5681,1.0079
5682,1.0079
5683,1.0079
5684,1.29
5685,1.0079
5686,1.0079
5687,0.71902
5688,0.71902
5689,1.0079
5690,1.0079
5691,0.71902
5692,1.0079
5693,1.0079
5694,1.0079
5695,1.0079
5696,1.0079
5697,1.29
5698,1.29
5699,1.0079
5700,1.29
5701,1.29
5702,1.29
5703,1.29
5704,1.5789
5705,1.29
5706,1.5789
5707,1.29
5708,1.29
5709,1.29
5710,1.29
5711,1.29
5712,1.29
5713,1.5789
5714,1.5789
5715,1.29
5716,1.5789
5717,1.29
5718,1.5789
5719,1.29
5720,1.0079
5721,1.29
5722,1.0079
5723,0.43011
5724,1.0079
5725,1.0079
5726,1.0079
5727,1.0079
5728,0.71902
5729,1.0079
5730,0.43011
5731,1.0079
5732,0.71902
5733,1.0079
5734,1.0079
5735,1.0079
5736,0.71902
5737,0.71902
5738,0.71902
5739,0.71902
5740,0.71902
5741,0.71902
5742,1.0079
5743,1.0079
5744,1.0079
5745,1.0079
5746,1.0079
5747,1.29
5748,1.29
5749,1.29
5750,1.5789
5751,1.29
5752,1.5789
5753,1.5789
5754,1.0079
5755,1.5789
5756,1.5789
5757,1.29
5758,1.29
5759,1.29
5760,1.5789
5761,1.5789
5762,1.5789
5763,1.29
5764,1.29
5765,1.5789
5766,1.5789
5767,1.29
5768,1.5789
5769,1.5789
5770,1.29
5771,1.29
5772,1.5789
5773,1.8678
5774,1.5789
5775,1.5789
5776,1.5789
5777,1.5789
5778,1.5789
5779,1.8678
5780,1.5789
5781,1.5789
5782,1.8678
5783,1.29
5784,1.0079
5785,1.29
5786,1.0079
5787,1.0079
5788,1.0079
5789,1.5789
5790,1.0079
5791,1.29
5792,1.29
5793,1.0079
5794,1.0079
5795,1.0079
5796,1.29
5797,1.0079
5798,0.71902
5799,1.0079
5800,0.71902
5801,1.0079
5802,0.71902
5803,1.0079
5804,1.0079
5805,1.0079
5806,1.29
5807,1.29
5808,1.29
5809,1.29
5810,1.5789
5811,1.5789
5812,1.5789
5813,1.5789
5814,1.8678
5815,1.8678
5816,1.8678
5817,1.8678
5818,1.8678
5819,1.5789
5820,1.5789
5821,1.5789
5822,1.8678
5823,1.29
5824,1.8678
5825,1.5789
5826,1.8678
5827,1.5789
5828,1.5789
5829,1.5789
5830,1.29
5831,1.0079
5832,1.29
5833,1.29
5834,1.5789
5835,1.29
5836,1.5789
5837,1.29
5838,1.5789
5839,1.5789
5840,1.5789
5841,1.5789
5842,1.5789
5843,1.5789
5844,1.29
5845,1.5789
5846,1.8678
5847,1.8678
5848,1.8678
5849,1.29
5850,1.29
5851,1.29
5852,1.0079
5853,1.0079
5854,1.0079
5855,1.0079
5856,0.71902
5857,1.0079
5858,1.0079
5859,1.0079
5860,0.71902
5861,0.71902
5862,0.71902
5863,0.71902
5864,1.0079
5865,1.0079
5866,1.0079
5867,1.0079
5868,1.0079
5869,0.71902
5870,1.0079
5871,1.29
5872,1.29
5873,1.29
5874,1.29
5875,1.5789
5876,1.29
5877,1.5789
5878,1.5789
5879,1.29
5880,1.29
5881,1.29
5882,1.29
5883,1.29
5884,1.5789
5885,1.5789
5886,1.29
5887,1.29
5888,1.29
5889,1.29
5890,1.29
5891,1.0079
5892,1.0079
5893,1.29
5894,1.0079
5895,0.71902
5896,1.0079
5897,1.0079
5898,1.0079
5899,0.71902
5900,1.29
5901,1.0079
5902,1.0079
5903,1.29
5904,1.0079
5905,1.29
5906,1.0079
5907,1.29
5908,1.0079
5909,1.0079
5910,1.0079
5911,0.71902
5912,1.0079
5913,1.0079
5914,1.0079
5915,1.0079
5916,1.0079
5917,0.71902
5918,1.0079
5919,1.0079
5920,0.71902
5921,1.0079
5922,1.0079
5923,1.29
5924,1.0079
5925,0.71902
5926,1.0079
5927,0.71902
5928,0.43011
5929,1.0079
5930,0.71902
5931,0.71902
5932,0.71902
5933,0.71902
5934,1.0079
5935,1.0079
5936,1.0079
5937,1.0079
5938,1.0079
5939,1.0079
5940,0.71902
5941,0.71902
5942,0.43011
5943,1.0079
5944,1.0079
5945,1.0079
5946,0.71902
5947,1.0079
5948,1.0079
5949,1.0079
5950,1.0079
5951,1.0079
5952,1.0079
5953,0.71902
5954,1.0079
5955,1.0079
5956,1.29
5957,1.0079
5958,1.29
5959,1.0079
5960,1.0079
5961,1.29
5962,1.0079
5963,1.29
5964,1.0079
5965,1.0079
5966,1.0079
5967,1.0079
5968,1.5789
5969,1.29
5970,1.0079
5971,1.29
5972,1.29
5973,1.29
5974,1.0079
5975,1.0079
5976,1.29
5977,1.29
5978,1.0079
5979,1.29
5980,1.0079
5981,1.0079
5982,1.0079
5983,1.29
5984,1.0079
5985,0.71902
5986,1.0079
5987,0.43011
5988,0.43011
5989,1.0079
5990,0.43011
5991,0.43011
5992,0.71902
5993,1.0079
5994,1.0079
5995,1.0079
5996,0.71902
5997,1.0079
5998,1.0079
5999,0.71902
6000,1.0079
6001,1.0079
6002,0.71902
6003,0.71902
6004,0.71902
6005,1.0079
6006,0.71902
6007,1.0079
6008,1.0079
6009,0.71902
6010,0.71902
6011,0.43011
6012,1.0079
6013,1.0079
6014,1.0079
6015,1.0079
6016,1.0079
6017,0.71902
6018,1.0079
6019,1.0079
6020,1.29
6021,1.29
6022,1.5789
6023,1.29
6024,1.29
6025,1.0079
6026,1.0079
6027,1.0079
6028,0.71902
6029,1.0079
6030,1.0079
6031,0.71902
6032,1.29
6033,1.0079
6034,1.0079
6035,1.0079
6036,1.0079
6037,1.0079
6038,1.0079
6039,1.0079
6040,1.0079
6041,1.29
6042,1.29
6043,1.29
6044,1.5789
6045,1.0079
6046,1.0079
6047,1.0079
6048,1.0079
6049,1.0079
6050,0.71902
6051,0.71902
6052,1.0079
6053,1.0079
6054,1.0079
6055,1.0079
6056,1.0079
6057,1.29
6058,1.29
6059,1.0079
6060,1.5789
6061,1.5789
6062,1.29
6063,1.29
6064,1.5789
6065,1.0079
6066,1.29
6067,1.5789
6068,1.5789
6069,1.8678
6070,1.29
6071,1.5789
6072,1.29
6073,1.5789
6074,1.29
6075,1.0079
6076,1.5789
6077,1.5789
6078,1.29
6079,1.29
6080,1.29
6081,1.29
6082,1.29
6083,1.0079
6084,1.0079
6085,1.29
6086,1.29
6087,1.29
6088,1.29
6089,1.29
6090,1.5789
6091,1.29
6092,1.29
6093,1.29
6094,1.29
6095,1.0079
6096,1.0079
6097,1.0079
6098,1.0079
6099,1.0079
6100,1.29
6101,1.29
6102,1.0079
6103,1.5789
6104,1.8678
6105,1.5789
6106,1.5789
6107,1.29
6108,1.5789
6109,0.71902
6110,1.0079
6111,1.29
6112,1.29
6113,1.0079
6114,1.29
6115,1.29
6116,1.29
6117,1.29
6118,1.29
6119,1.29
6120,1.29
6121,1.29
6122,1.29
6123,1.29
6124,1.29
6125,1.0079
6126,1.0079
6127,1.0079
6128,1.29
6129,1.0079
6130,1.0079
6131,1.0079
6132,1.29
6133,1.29
6134,1.29
6135,1.29
6136,1.5789
6137,1.0079
6138,1.0079
6139,1.0079
6140,1.0079
6141,1.0079
6142,1.0079
6143,1.0079
6144,1.29
6145,1.0079
6146,1.29
6147,1.29
6148,1.29
6149,1.0079
6150,1.5789
6151,1.0079
6152,1.29
6153,1.0079
6154,1.0079
6155,1.0079
6156,1.29
6157,1.29
6158,1.29
6159,1.29
6160,1.29
6161,0.71902
6162,1.0079
6163,1.0079
6164,1.0079
6165,1.29
6166,1.0079
6167,1.0079
6168,1.29
6169,1.5789
6170,1.29
6171,1.29
6172,1.0079
6173,1.5789
6174,1.0079
6175,1.0079
6176,1.0079
6177,1.0079
6178,1.0079
6179,1.5789
6180,1.0079
6181,1.29
6182,1.5789
6183,1.29
6184,1.0079
6185,1.0079
6186,1.0079
6187,1.0079
6188,1.5789
6189,1.5789
6190,1.29
6191,1.29
6192,1.29
6193,1.0079
6194,1.29
6195,1.0079
6196,1.29
6197,1.0079
6198,1.29
6199,1.0079
6200,1.0079
6201,1.0079
6202,1.0079
6203,1.0079
6204,1.0079
6205,1.0079
6206,0.71902
6207,1.0079
6208,1.29
6209,1.0079
6210,1.29
6211,1.5789
6212,1.5789
6213,1.5789
6214,1.5789
6215,1.0079
6216,1.0079
6217,1.0079
6218,1.29
6219,1.0079
6220,1.0079
6221,1.0079
6222,0.71902
6223,1.0079
6224,1.0079
6225,0.71902
6226,0.71902
6227,1.0079
6228,0.71902
6229,1.0079
6230,0.71902
6231,1.0079
6232,1.0079
6233,1.0079
6234,0.71902
6235,1.0079
6236,1.0079
6237,0.43011
6238,1.0079
6239,1.0079
6240,1.0079
6241,1.0079
6242,1.0079
6243,0.71902
6244,1.0079
6245,1.0079
6246,1.0079
6247,1.0079
6248,1.29
6249,1.0079
6250,1.29
6251,1.29
6252,1.29
6253,1.0079
6254,1.29
6255,1.29
6256,1.0079
6257,1.29
6258,1.5789
6259,1.29
6260,1.29
6261,1.29
6262,1.0079
6263,1.29
6264,1.29
6265,1.0079
6266,1.29
6267,1.0079
6268,1.29
6269,1.0079
6270,1.0079
6271,1.0079
6272,1.0079
6273,1.0079
6274,1.29
6275,1.0079
6276,1.0079
6277,1.29
6278,1.0079
6279,1.0079
6280,1.0079
6281,1.0079
6282,1.0079
6283,0.71902
6284,0.43011
6285,1.0079
6286,0.71902
6287,0.43011
6288,0.71902
6289,0.71902
6290,0.71902
6291,1.0079
6292,0.43011
6293,0.14807
6294,0.71902
6295,1.0079
6296,0.43011
6297,0.43011
6298,0.43011
6299,0.71902
6300,0.71902
6301,1.0079
6302,0.71902
6303,0.71902
6304,1.0079
6305,0.71902
6306,0.43011
6307,0.71902
6308,1.0079
6309,0.43011
6310,0.71902
6311,0.71902
6312,0.71902
6313,1.0079
6314,0.43011
6315,1.0079
6316,1.0079
6317,0.71902
6318,1.0079
6319,0.43011
6320,1.0079
6321,1.0079
6322,1.0079
6323,1.0079
6324,1.0079
6325,0.71902
6326,1.0079
6327,1.0079
6328,1.0079
6329,1.0079
6330,0.71902
6331,1.29
6332,1.29
6333,1.0079
6334,1.0079
6335,1.0079
6336,1.0079
6337,1.29
6338,1.0079
6339,1.0079
6340,1.0079
6341,0.71902
6342,0.43011
6343,0.71902
6344,1.0079
6345,0.43011
6346,0.14807
6347,0.14807
6348,0.14807
6349,0.14807
6350,0.14807
6351,0.14807
6352,-0.14084
6353,0.14807
6354,0.14807
6355,0.14807
6356,0.14807
6357,-0.14084
6358,0.14807
6359,0.14807
6360,0.14807
6361,0.14807
6362,0.14807
6363,0.43011
6364,0.43011
6365,0.43011
6366,0.71902
6367,1.0079
6368,0.43011
6369,1.0079
6370,1.0079
6371,1.0079
6372,1.0079
6373,0.71902
6374,1.0079
6375,1.0079
6376,1.0079
6377,1.0079
6378,1.0079
6379,1.0079
6380,1.0079
6381,1.0079
6382,1.0079
6383,1.0079
6384,0.71902
6385,0.71902
6386,1.0079
6387,0.71902
6388,0.43011
6389,1.0079
6390,1.0079
6391,0.71902
6392,1.0079
6393,1.0079
6394,1.0079
6395,0.71902
6396,1.0079
6397,0.71902
6398,1.0079
6399,0.71902
6400,0.71902
6401,0.43011
6402,0.43011
6403,0.43011
6404,0.43011
6405,0.43011
6406,0.14807
6407,0.14807
6408,0.43011
6409,0.14807
6410,0.43011
6411,0.43011
6412,0.43011
6413,0.71902
6414,1.0079
6415,0.43011
6416,0.43011
6417,0.71902
6418,0.71902
6419,0.71902
6420,0.43011
6421,0.43011
6422,0.43011
6423,0.43011
6424,1.0079
6425,0.71902
6426,0.43011
6427,0.43011
6428,0.71902
6429,1.0079
6430,0.71902
6431,1.0079
6432,0.43011
6433,0.71902
6434,1.0079
6435,0.71902
6436,0.71902
6437,1.0079
6438,0.71902
6439,1.0079
6440,1.0079
6441,0.71902
6442,0.43011
6443,0.71902
6444,0.71902
6445,0.43011
6446,0.71902
6447,1.0079
6448,0.71902
6449,0.71902
6450,0.71902
6451,1.0079
6452,1.0079
6453,1.0079
6454,1.0079
6455,1.0079
6456,1.0079
6457,1.0079
6458,0.71902
6459,1.0079
6460,0.71902
6461,0.71902
6462,0.71902
6463,0.43011
6464,0.43011
6465,0.43011
6466,0.43011
6467,0.43011
6468,0.71902
6469,1.0079
6470,0.71902
6471,0.71902
6472,0.71902
6473,0.71902
6474,0.43011
6475,0.71902
6476,1.0079
6477,0.71902
6478,0.71902
6479,1.0079
6480,0.71902
6481,1.0079
6482,0.71902
6483,1.0079
6484,1.0079
6485,0.43011
6486,1.0079
6487,1.0079
6488,1.0079
6489,1.0079
6490,1.29
6491,1.29
6492,1.29
6493,1.0079
6494,1.29
6495,1.29
6496,1.0079
6497,1.0079
6498,1.29
6499,1.0079
6500,1.0079
6501,0.71902
6502,1.0079
6503,1.0079
6504,1.0079
6505,1.0079
6506,1.0079
6507,1.29
6508,1.0079
6509,1.0079
6510,1.0079
6511,1.0079
6512,1.0079
6513,1.0079
6514,1.0079
6515,1.0079
6516,1.29
6517,1.0079
6518,1.29
6519,1.0079
6520,1.29
6521,1.29
6522,1.0079
6523,1.29
6524,1.0079
6525,1.0079
6526,1.29
6527,0.71902
6528,1.0079
6529,1.0079
6530,1.0079
6531,0.71902
6532,0.71902
6533,0.71902
6534,1.0079
6535,0.43011
6536,1.0079
6537,0.71902
6538,0.71902
6539,1.0079
6540,0.71902
6541,0.71902
6542,0.43011
6543,0.71902
6544,1.0079
6545,0.71902
6546,1.0079
6547,1.0079
6548,1.0079
6549,1.0079
6550,1.0079
6551,1.0079
6552,1.29
6553,1.29
6554,1.29
6555,1.5789
6556,1.29
6557,1.29
6558,1.29
6559,1.29
6560,1.29
6561,1.29
6562,1.5789
6563,1.29
6564,1.29
6565,1.29
6566,1.5789
6567,1.5789
6568,1.29
6569,1.0079
6570,1.0079
6571,1.29
6572,1.0079
6573,1.29
6574,1.29
6575,1.0079
6576,1.0079
6577,1.29
6578,1.0079
6579,1.0079
6580,1.5789
6581,1.29
6582,1.0079
6583,1.0079
6584,1.0079
6585,1.0079
6586,1.0079
6587,0.71902
6588,0.43011
6589,0.71902
6590,0.71902
6591,0.71902
6592,0.71902
6593,1.0079
6594,1.0079
6595,0.43011
6596,1.0079
6597,1.0079
6598,1.0079
6599,0.71902
6600,1.0079
6601,1.0079
6602,1.0079
6603,1.0079
6604,0.43011
6605,0.71902
6606,0.71902
6607,1.0079
6608,0.71902
6609,0.43011
6610,1.0079
6611,1.0079
6612,1.0079
6613,1.0079
6614,1.0079
6615,1.0079
6616,1.0079
6617,1.0079
6618,0.71902
6619,1.0079
6620,0.43011
6621,1.0079
6622,0.71902
6623,1.0079
6624,1.0079
6625,1.0079
6626,1.0079
6627,1.0079
6628,1.0079
6629,1.0079
6630,1.0079
6631,1.0079
6632,1.0079
6633,1.0079
6634,1.0079
6635,0.71902
6636,1.0079
6637,0.71902
6638,1.0079
6639,1.0079
6640,1.0079
6641,1.29
6642,1.0079
6643,0.71902
6644,0.71902
6645,1.0079
6646,1.0079
6647,1.0079
6648,0.71902
6649,0.71902
6650,0.71902
6651,1.0079
6652,1.0079
6653,1.0079
6654,1.0079
6655,1.0079
6656,0.71902
6657,1.0079
6658,0.43011
6659,0.71902
6660,0.71902
6661,0.43011
6662,0.43011
6663,0.14807
6664,0.14807
6665,0.14807
6666,0.14807
6667,0.14807
6668,0.14807
6669,0.14807
6670,0.43011
6671,0.43011
6672,0.43011
6673,0.14807
6674,0.43011
6675,0.71902
6676,0.71902
6677,0.71902
6678,1.0079
6679,1.0079
6680,1.0079
6681,1.0079
6682,1.0079
6683,0.71902
6684,1.0079
6685,0.71902
6686,0.71902
6687,0.43011
6688,0.43011
6689,0.71902
6690,0.43011
6691,0.43011
6692,0.14807
6693,0.43011
6694,0.43011
6695,0.43011
6696,0.43011
6697,0.43011
6698,0.43011
6699,0.71902
6700,0.71902
6701,0.43011
6702,0.14807
6703,0.14807
6704,0.14807
6705,0.14807
6706,0.14807
6707,0.14807
6708,0.14807
6709,-0.14084
6710,-0.14084
6711,0.14807
6712,0.14807
6713,-0.14084
6714,-0.14084
6715,0.43011
6716,0.14807
6717,0.43011
6718,0.43011
6719,0.43011
6720,0.43011
6721,0.14807
6722,0.14807
6723,0.14807
6724,0.14807
6725,0.14807
6726,0.14807
6727,0.43011
6728,0.14807
6729,0.43011
6730,0.43011
6731,0.71902
6732,0.43011
6733,0.71902
6734,0.43011
6735,0.71902
6736,0.43011
6737,0.43011
6738,0.71902
6739,0.43011
6740,0.14807
6741,0.43011
6742,0.43011
6743,0.43011
6744,0.43011
6745,0.43011
6746,0.43011
6747,0.71902
6748,0.71902
6749,0.43011
6750,0.43011
6751,0.43011
